0.0000,23.8100,18.4200,3.4800,1.5400,2.4900,6.6800,6.2100,2.8900,5.0700,7.1000,3.3200,3.2900,6.2700,1.8300,0.8200,0.0800,0.0400,0.0300,0.0000,0.0400,0.3200,0.1200,0.0500,0.2500,0.2200,0.2900,0.0200,0.0200,0.2400,0.1800,0.0300,0.0400,0.2100,0.2200,0.0900,0.1600,0.2000,0.0300,0.0500,0.0500,0.1100,0.2400,0.0200,0.0300,0.0300
52.6600,0.0000,6.6700,0.1200,0.1000,0.4300,0.3000,4.0900,10.1000,1.4900,0.3800,0.1500,0.3800,0.0500,0.1000,0.0000,0.0000,0.0200,0.1800,0.0000,0.0700,1.0500,0.5400,0.1000,0.0500,0.1000,2.0300,0.0000,0.0500,0.1000,0.1200,0.0700,0.0200,0.3000,4.2200,0.3000,0.0500,0.0700,0.0500,0.2500,0.0700,0.3000,0.3300,0.0000,0.0500,0.0000
47.7700,7.3900,0.0000,2.8200,12.4000,6.1500,0.3400,0.0000,0.1200,0.2500,0.1500,0.1900,6.8200,0.0600,10.1500,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.1900,0.1200,0.0900,0.0300,1.7400,0.0300,0.0000,0.0300,0.0000,0.0000,0.0000,0.0300,0.0000,0.0300,0.0300,0.0000,0.0000,0.0000,0.1200,0.1200,0.3100,0.0000,0.0300,0.0000
16.5600,0.3100,6.8600,0.0000,6.2900,8.8800,0.3900,0.0000,0.0300,5.9300,0.1400,10.4500,0.4900,0.0300,0.2100,0.1000,3.0900,0.0000,0.0700,0.0000,0.0000,0.6000,0.4200,0.0300,30.2500,0.1700,0.2100,0.0700,0.0000,0.2800,0.0000,0.8500,0.0000,0.0700,0.0000,0.0000,0.0000,0.1000,0.0700,0.0300,0.0300,0.3900,0.4200,0.0300,0.0000,0.0000
18.3600,0.8100,38.9000,17.0900,0.0000,3.0000,0.0900,0.0000,0.0000,0.2700,0.3600,0.0000,0.2700,0.0000,0.0900,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.5400,0.6300,0.0000,7.4500,0.1800,6.4500,0.0000,0.1800,0.0000,0.2700,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.2700,0.0000,0.2700,0.4500,0.0000,0.0000,0.0900
15.2100,0.6300,9.0900,13.4400,1.4900,0.0000,11.9900,0.1800,0.0000,6.2900,0.0000,0.0900,0.3100,0.0400,28.3300,9.2800,0.0000,0.0000,0.0000,0.0000,0.0400,0.4900,0.2200,0.3100,0.0000,0.0000,0.0400,0.0000,0.0000,0.0400,0.0400,0.0400,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.1800,0.0900,0.0000,0.0000,0.0000
19.1100,0.2100,0.3000,0.3300,0.0000,7.0900,0.0000,0.0200,0.1100,18.0300,2.7600,0.0400,4.1100,0.2100,0.1400,10.8600,0.0000,0.0000,0.0700,0.0200,0.0200,0.2800,0.4000,0.0900,0.0400,0.1600,0.0000,0.0200,0.0400,0.2600,13.1500,17.3200,0.0200,0.0000,0.3000,0.0000,0.0200,0.1100,0.0000,0.0400,0.1800,0.2600,0.3000,0.0200,0.0400,0.0900
34.8600,9.2800,0.0700,0.0000,0.0700,0.0000,0.0700,0.0000,52.0400,0.0700,0.6500,0.0000,0.2900,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2900,0.1400,0.0000,0.0700,0.0700,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0700,0.0000
17.9800,21.0200,0.1100,0.2200,0.0500,0.1100,0.0500,40.9500,0.0000,0.2700,9.7900,0.1100,0.0500,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.5500,0.2200,0.1100,0.0000,0.2200,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.4400,4.8100,0.0000,0.0500,0.0000,0.0500,0.0000,0.1100,0.0500,0.1600,0.0500,0.0000,0.0000
17.8600,0.5200,0.2400,5.5200,0.1000,4.7400,24.4700,0.2100,0.1000,0.0000,0.2800,0.5900,0.5900,26.8900,0.0700,0.1400,1.0500,0.0700,0.0700,0.0000,0.0000,0.8700,0.2800,0.1400,0.1400,0.0000,0.0300,0.1000,0.0000,0.3800,0.4500,0.9800,0.0300,0.0700,0.1000,0.0300,0.0000,4.9200,0.5200,0.0700,0.3100,0.5900,0.6600,0.0700,0.1000,0.3100
38.1400,0.4600,0.3000,0.2000,0.1000,0.0500,5.1300,0.3000,8.0500,0.2500,0.0000,0.1000,0.4100,0.0000,0.0000,0.1500,0.0000,0.0000,0.1500,0.0000,0.0000,4.4600,2.5600,0.6100,0.0000,0.0500,0.0500,0.0000,0.0000,0.6100,18.5800,0.0500,0.0000,0.0500,2.8700,0.2000,0.0500,0.3000,0.4600,0.5100,0.3000,1.2800,0.3000,0.0500,0.1500,0.1000
25.7700,0.1900,0.6700,20.1400,0.2400,0.1900,0.2900,0.0000,0.0000,0.7200,0.0000,0.0000,0.4800,0.0400,0.0000,0.0400,0.3800,0.0400,0.0400,0.0000,0.0900,0.7200,0.5300,0.0400,14.1200,0.0000,0.0900,0.0000,0.0000,0.0000,0.0900,0.0400,0.0000,0.0000,0.0000,0.1400,0.0000,0.2900,1.0100,0.0000,0.1400,0.2400,0.1900,0.0400,0.4800,0.0000
21.3700,0.4600,13.8600,0.0700,0.2300,0.7700,15.8700,0.0000,0.3000,1.0000,0.4600,0.4600,0.0000,0.6900,16.9600,18.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,0.7700,0.1500,0.1500,0.0000,0.0000,0.0000,0.0700,0.4600,0.6900,0.0700,0.0000,0.0000,0.0000,0.0700,0.0000,0.4600,0.0000,0.1500,0.2300,0.0700,0.0000,0.0000,0.3000,0.0000
20.9700,0.0500,0.3500,0.0800,0.0000,0.1800,0.4500,0.0200,0.0000,21.8800,0.1000,0.0200,0.1000,0.0000,0.1300,0.0500,0.3200,0.0800,0.2100,0.0200,0.1300,0.2900,0.2400,0.0500,0.0800,0.0800,0.0000,0.0200,0.0000,0.1800,0.0200,0.8600,0.0200,0.0000,0.0000,0.0200,0.0800,32.9500,0.2900,0.1800,0.0000,0.0800,0.1000,0.0500,0.0000,0.0200
15.0900,0.0000,19.7300,0.2600,0.0600,41.5600,0.5200,0.0000,0.0000,0.7800,0.0000,0.0600,12.6700,0.1300,0.0000,7.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1900,0.4500,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.1300,0.0600,0.0000,0.0000,0.0000
10.3900,0.0000,0.3600,0.0000,0.0000,17.9500,34.9100,0.0000,0.0000,0.2700,0.0900,0.0000,25.2500,0.0900,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.5600,0.0000,0.0000,41.4600,1.6200,0.0000,0.0000,0.0000,0.0000,15.4400,0.0000,15.4400,0.8100,7.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8100,1.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6500,3.1800,2.1300,3.1600,3.2700,1.9600,0.1500,0.1700,0.4000,0.4400,0.1500,0.7300,0.0000,0.0000,0.0000,0.9100,0.2400,0.9100,0.4000,0.8200,2.9600,2.1300,1.9100,13.0500,3.1100,0.9300,0.9100,1.0600
0.1900,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7300,0.0000,1.5500,5.5500,0.7000,0.6900,0.1900,0.3700,0.2500,0.6200,0.5100,0.1600,0.2400,0.0000,0.0000,0.0000,0.2800,0.1300,0.8600,1.2600,0.5900,0.3900,1.7300,0.8900,9.6700,1.4500,0.2200,0.2500,0.2000
