0.0000,23.4200,20.2100,2.6500,1.5800,1.6700,5.1300,7.8400,3.1700,4.8100,7.7400,2.2100,3.0600,4.8200,1.4000,0.8700,0.0300,0.0000,0.0900,0.1000,0.0700,0.3500,0.1500,0.0000,0.2700,0.3500,0.3600,0.0300,0.0700,0.1900,0.3500,0.0600,0.0600,0.2700,0.2400,0.1000,0.1900,0.2100,0.0900,0.1300,0.1500,0.0700,0.1300,0.0600,0.1000,0.0000
55.4000,0.0000,5.6300,0.0900,0.0900,0.3100,0.3600,4.1100,9.3600,1.2300,0.3600,0.2100,0.1200,0.0700,0.0000,0.0000,0.0000,0.0700,0.4100,0.0400,0.0400,1.3000,0.4100,0.0400,0.0000,0.0700,1.9500,0.0000,0.0400,0.1400,0.1900,0.0000,0.0400,0.1900,4.1300,0.3100,0.1200,0.0200,0.0000,0.3100,0.0900,0.2600,0.0900,0.1200,0.0900,0.0700
51.3800,7.0700,0.0000,1.3900,11.0400,5.5500,0.4500,0.1200,0.1800,0.3600,0.2400,0.2100,5.8200,0.0000,10.1000,0.0600,0.0000,0.0000,0.0000,0.0000,0.1200,0.4200,0.5700,0.0300,0.0000,0.0000,1.8500,0.0000,0.1500,0.0600,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0300,0.0000,0.0300,0.0900,0.2700,0.2700,0.0000,0.0000,0.0300
18.5500,0.2400,6.0600,0.0000,5.9900,8.7600,0.3900,0.0700,0.0700,5.8500,0.0700,11.2000,0.3500,0.1400,0.0300,0.0300,2.3000,0.0700,0.0000,0.0000,0.0700,0.8800,0.3500,0.0700,28.2000,0.2100,0.2100,0.0700,0.0300,0.1000,0.0000,0.7400,0.0300,0.1400,0.0000,0.2100,0.0300,0.0700,0.2800,0.1400,0.2400,0.6000,0.3500,0.1400,0.1400,0.0000
22.0000,0.2500,32.5400,19.0300,0.0000,2.8000,0.1600,0.5000,0.1600,0.5000,0.0800,0.5000,0.5000,0.0800,0.2500,0.0800,0.0000,0.0800,0.0000,0.0000,0.0000,1.2700,0.7600,0.0800,6.5400,0.1600,6.5400,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.2500,0.0800,0.0800,0.0800,0.0000,0.5900,0.0800,0.0000,0.0000
17.1600,0.2100,8.9200,12.9100,1.5100,0.0000,12.2200,0.0400,0.0800,6.3200,0.0800,0.4300,0.4700,0.0800,24.4000,8.3200,0.0000,0.0000,0.0400,0.0000,0.0000,0.6900,0.4300,0.1700,0.3000,0.0000,0.0000,0.0000,0.0800,0.0800,0.0000,0.0000,0.0000,0.1300,0.0400,0.0400,0.0000,0.0400,0.1300,0.1300,0.1300,0.0000,0.0800,0.0000,0.0800,0.0000
22.6100,0.6100,0.2300,0.2600,0.0200,5.9900,0.0000,0.1400,0.2100,16.7400,2.4000,0.1600,3.8200,0.2800,0.1400,9.7900,0.0000,0.0900,0.0200,0.0400,0.0200,0.7100,0.5700,0.0900,0.0700,0.0400,0.0000,0.0400,0.0000,0.3300,11.7000,17.3300,0.0700,0.0000,0.1900,0.0000,0.0000,0.1400,0.1600,0.0400,0.0700,0.3000,0.4700,0.0700,0.0000,0.0200
35.9000,7.6400,0.2500,0.1200,0.0600,0.0600,0.0000,0.0000,53.5000,0.3100,0.3700,0.0000,0.2500,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0600,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000
18.0800,21.7400,0.1000,0.3000,0.2000,0.1500,0.1500,38.5100,0.0000,0.1000,9.8500,0.1500,0.3500,0.0000,0.1000,0.1000,0.0500,0.0500,0.3500,0.0000,0.2500,0.3500,0.2500,0.0000,0.0000,0.3000,0.1000,0.0000,0.0000,0.3000,0.0500,0.0000,0.0000,0.1500,4.8200,0.0000,0.0500,0.1000,0.0500,0.2000,0.0500,0.1000,0.1500,0.1000,0.0000,0.0000
19.1300,0.4500,0.3600,4.3400,0.0900,4.1600,25.6200,0.0900,0.0600,0.0000,0.2400,0.4200,0.1800,24.1500,0.0900,0.2400,0.7900,0.0000,0.0900,0.0600,0.0900,1.1300,0.9700,0.2400,0.0000,0.0600,0.0600,0.0300,0.0000,0.1800,0.6100,0.6700,0.0600,0.0600,0.1500,0.0000,0.0000,6.2100,0.1800,0.2700,0.4800,0.7600,0.4500,0.0000,0.3600,0.2100
33.8400,0.3100,0.4500,0.0900,0.0000,0.0000,3.6300,0.3100,8.4000,0.6800,0.0000,0.0400,0.7700,0.1300,0.0000,0.1300,0.0000,0.0400,0.6300,0.0000,0.2200,6.3100,3.8100,0.8600,0.0400,0.1300,0.0000,0.0000,0.0900,0.4000,15.8100,0.0400,0.0000,0.0900,2.3600,0.0000,0.0000,0.3100,0.4000,0.9500,0.4000,1.8100,0.8100,0.0900,0.2200,0.2700
23.3700,0.2600,0.3400,20.0200,0.1700,0.2600,0.2100,0.0000,0.2100,1.4300,0.0800,0.0000,0.4300,0.0800,0.0000,0.0400,0.6500,0.0000,0.1700,0.0000,0.4700,1.5600,1.2100,0.2100,13.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0800,0.0400,0.0800,0.0800,0.0800,0.0400,0.5200,0.6900,0.8600,0.0800,0.9900,0.1300,0.0400,0.7300,0.0000
24.5500,0.6900,14.1400,0.3100,0.0000,0.3800,13.2800,0.0700,0.6200,0.6200,0.3800,0.5400,0.0000,0.3100,16.0800,19.5800,0.0000,0.0700,0.0700,0.0000,0.0000,0.2300,0.6200,0.0000,0.0700,0.2300,0.0700,0.0000,0.0700,0.5400,0.4600,0.0000,0.0700,0.0700,0.0000,0.0000,0.0000,0.7700,0.3800,0.0700,0.0700,0.2300,0.1500,0.0000,0.2300,0.0700
21.7700,0.1200,0.3700,0.0400,0.0000,0.1700,0.5200,0.0700,0.0200,20.2000,0.1400,0.1900,0.2200,0.0000,0.0200,0.0900,0.3200,0.0000,0.2200,0.0000,0.0700,0.2700,0.3200,0.0900,0.0700,0.0400,0.0000,0.0000,0.0000,0.3400,0.0200,0.5700,0.0400,0.0200,0.0400,0.0000,0.0000,33.5200,0.2400,0.0000,0.0400,0.0400,0.0900,0.0900,0.0200,0.0200
14.5000,0.0600,19.3000,0.2500,0.0600,40.8000,0.6400,0.0000,0.0000,0.5800,0.0600,0.1200,12.8200,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0600,0.1200,0.1200,0.2500,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.0600,0.0000,0.1200,0.0600,0.0000,0.0000,0.0000
12.0300,0.0800,0.7900,0.1700,0.0800,19.7300,35.5700,0.0000,0.3500,0.5300,0.5300,0.2600,21.8500,0.0000,6.7200,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.1700,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500
9.0900,0.0000,0.0000,41.2500,0.0000,0.0000,0.0000,0.0000,0.0000,16.0800,0.0000,11.8800,0.6900,11.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1900,0.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3600,2.2000,3.4800,2.2600,3.0000,1.8900,0.0000,0.3800,0.1900,0.2400,0.0000,0.7000,0.0000,0.0000,0.0000,0.3100,0.2700,0.7000,0.4100,1.4400,1.9900,3.0100,1.5900,13.0300,2.1800,0.8100,0.9300,1.2300
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7800,0.0000,2.0100,6.4300,1.0900,0.8800,0.2500,0.3500,0.3100,0.5600,0.6000,0.2200,0.2500,0.0000,0.0000,0.0000,0.2300,0.1700,0.6200,1.0200,0.8200,0.5300,1.5400,1.0300,11.2000,2.1500,0.2700,0.2400,0.3200
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6600,22.1900,0.0000,19.2200,1.5000,0.8500,0.4400,0.0000,0.1200,0.0000,0.1300,0.1000,0.3600,0.0000,0.0000,0.0800,0.1900,0.1300,0.4000,0.2200,0.7500,0.8200,3.4200,1.7800,12.3700,1.5900,0.3900,0.4400,0.4600
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,18.3500,5.1000,0.0000,1.0800,0.6000,0.2600,0.2500,0.3600,0.1700,0.3500,0.1200,0.2200,0.0000,0.0000,0.0000,0.2500,0.1300,0.6200,1.6100,0.9600,0.6000,1.3500,0.8800,16.1400,1.6400,0.3300,0.2900,0.2700
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1700,0.0000,0.1600,0.0000,5.7300,1.3200,0.1900,0.2700,0.0900,0.1100,0.1200,0.5800,0.1800,0.2200,0.8300,0.2500,0.1200,0.1300,0.0800,0.7200,0.5900,0.1200,0.1700,0.6300,0.8200,0.1800,0.2400,0.1900
0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.1600,0.0000,0.0900,6.6400,0.0000,19.8700,0.1900,0.1400,0.0900,0.0800,0.1300,0.6100,0.1900,0.1600,0.5500,0.1800,0.0800,0.1100,0.0000,0.5500,0.5400,0.1100,0.1400,0.5800,0.7200,0.1100,0.1800,0.0700
0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0500,3.3500,43.9400,0.0000,0.0700,0.0000,0.0500,0.0000,0.0500,0.2700,0.0700,0.1100,0.1600,0.0800,0.0500,0.0500,0.0000,0.2100,0.3200,0.0400,0.0900,0.2400,0.3200,0.0600,0.0600,0.0000
0.4700,0.0000,0.0000,7.3300,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,1.5900,0.1500,1.3700,5.3100,2.7300,1.0300,0.0000,8.5000,1.1000,0.8800,6.9400,0.3000,0.0000,0.0000,0.0900,0.1400,0.0000,0.3800,0.1300,0.8100,1.4100,2.6000,1.0500,5.7600,9.5900,0.3600,1.0100,1.1200
0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,0.0000,0.1400,1.1800,0.7700,0.1700,2.1300,0.0000,1.2900,7.4600,3.6500,0.3500,0.0000,0.0000,0.0000,0.0900,0.0000,0.2500,0.1800,0.3400,0.8000,0.5700,0.4800,3.0900,6.5500,0.0900,1.2200,0.7000
